Program: axion
False Negatives: 929
org/axiondb/tools/Console.cleanUp:()V,20,org/axiondb/jdbc/BaseAxionStatement.close:()V
org/apache/batik/ext/awt/image/rendered/CompositeRed.genRect:(Ljava/awt/image/WritableRaster;)V,257,org/apache/batik/ext/awt/image/SVGComposite$OverCompositeContext_INT_PACK_UNPRE.compose:(Ljava/awt/image/Raster;Ljava/awt/image/Raster;Ljava/awt/image/WritableRaster;)V
org/apache/batik/bridge/BridgeContext.dispose:()V,226,java/util/HashMap.clear:()V
org/apache/batik/bridge/svg12/SVG12BridgeContext.dispose:()V,293,java/util/HashMap.clear:()V
org/apache/batik/dom/svg/SVGOMElement.getNodeName:()Ljava/lang/String;,20,org/apache/batik/dom/svg/SVGOMFEFuncAElement.getLocalName:()Ljava/lang/String;
org/apache/batik/bridge/BridgeContext.getBridge:(Lorg/w3c/dom/Element;)Lorg/apache/batik/bridge/Bridge;,14,org/apache/batik/dom/svg/SVGOMFEFuncAElement.getLocalName:()Ljava/lang/String;
org/apache/batik/dom/AbstractParentNode$ElementsByTagNameNS.initialize:(Lorg/w3c/dom/Node;)V,31,org/apache/batik/dom/svg/SVGOMFEFuncAElement.getLocalName:()Ljava/lang/String;
org/apache/batik/dom/AbstractElement.invalidateElementsByTagName:(Lorg/w3c/dom/Node;)V,45,org/apache/batik/dom/svg/SVGOMFEFuncAElement.getLocalName:()Ljava/lang/String;
org/apache/batik/bridge/BridgeContext.dispose:()V,179,java/util/HashMap.values:()Ljava/util/Collection;
org/apache/batik/bridge/svg12/SVG12BridgeContext.dispose:()V,246,java/util/HashMap.values:()Ljava/util/Collection;
org/apache/batik/dom/svg/SVGOMElement.getNodeName:()Ljava/lang/String;,20,org/apache/batik/dom/svg/SVGOMMissingGlyphElement.getLocalName:()Ljava/lang/String;
org/apache/batik/bridge/BridgeContext.getBridge:(Lorg/w3c/dom/Element;)Lorg/apache/batik/bridge/Bridge;,14,org/apache/batik/dom/svg/SVGOMMissingGlyphElement.getLocalName:()Ljava/lang/String;
org/apache/batik/dom/AbstractParentNode$ElementsByTagNameNS.initialize:(Lorg/w3c/dom/Node;)V,31,org/apache/batik/dom/svg/SVGOMMissingGlyphElement.getLocalName:()Ljava/lang/String;
org/apache/batik/dom/AbstractElement.invalidateElementsByTagName:(Lorg/w3c/dom/Node;)V,45,org/apache/batik/dom/svg/SVGOMMissingGlyphElement.getLocalName:()Ljava/lang/String;
org/apache/batik/dom/svg/SVGDOMImplementation.createElementNS:(Lorg/apache/batik/dom/AbstractDocument;Ljava/lang/String;Ljava/lang/String;)Lorg/w3c/dom/Element;,41,org/apache/batik/dom/svg/SVGDOMImplementation$FeFuncGElementFactory.create:(Ljava/lang/String;Lorg/w3c/dom/Document;)Lorg/w3c/dom/Element;
org/apache/batik/gvt/AbstractGraphicsNode.paint:(Ljava/awt/Graphics2D;)V,285,org/apache/batik/ext/awt/image/renderable/ClipRable8Bit.getUseAntialiasedClip:()Z
org/apache/batik/gvt/AbstractGraphicsNode.paint:(Ljava/awt/Graphics2D;)V,127,org/apache/batik/ext/awt/image/renderable/ClipRable8Bit.getClipPath:()Ljava/awt/Shape;
org/apache/batik/gvt/AbstractGraphicsNode.getBounds:()Ljava/awt/geom/Rectangle2D;,56,org/apache/batik/ext/awt/image/renderable/ClipRable8Bit.getClipPath:()Ljava/awt/Shape;
org/apache/batik/gvt/AbstractGraphicsNode.getTransformedBounds:(Ljava/awt/geom/AffineTransform;)Ljava/awt/geom/Rectangle2D;,80,org/apache/batik/ext/awt/image/renderable/ClipRable8Bit.getClipPath:()Ljava/awt/Shape;
org/apache/batik/dom/svg/SVGDOMImplementation.createElementNS:(Lorg/apache/batik/dom/AbstractDocument;Ljava/lang/String;Ljava/lang/String;)Lorg/w3c/dom/Element;,41,org/apache/batik/dom/svg/SVGDOMImplementation$SvgElementFactory.create:(Ljava/lang/String;Lorg/w3c/dom/Document;)Lorg/w3c/dom/Element;
org/apache/batik/gvt/AbstractGraphicsNode.paint:(Ljava/awt/Graphics2D;)V,257,java/awt/geom/Rectangle2D.intersects:(DDDD)Z
org/apache/batik/ext/awt/image/renderable/FloodRable8Bit.createRendering:(Ljava/awt/image/renderable/RenderContext;)Ljava/awt/image/RenderedImage;,67,java/awt/geom/Rectangle2D.intersect:(Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;)V
org/apache/batik/gvt/AbstractGraphicsNode.getBounds:()Ljava/awt/geom/Rectangle2D;,87,java/awt/geom/Rectangle2D.intersect:(Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;)V
org/apache/batik/gvt/AbstractGraphicsNode.getBounds:()Ljava/awt/geom/Rectangle2D;,127,java/awt/geom/Rectangle2D.intersect:(Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;)V
org/apache/batik/gvt/AbstractGraphicsNode.getTransformedBounds:(Ljava/awt/geom/AffineTransform;)Ljava/awt/geom/Rectangle2D;,94,java/awt/geom/Rectangle2D.intersect:(Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;)V
org/apache/batik/gvt/AbstractGraphicsNode.getTransformedBounds:(Ljava/awt/geom/AffineTransform;)Ljava/awt/geom/Rectangle2D;,124,java/awt/geom/Rectangle2D.intersect:(Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;)V
org/apache/batik/ext/awt/image/renderable/DiffuseLightingRable8Bit.createRendering:(Ljava/awt/image/renderable/RenderContext;)Ljava/awt/image/RenderedImage;,27,java/awt/geom/Rectangle2D.intersect:(Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;)V
org/apache/batik/gvt/filter/BackgroundRable8Bit.createRendering:(Ljava/awt/image/renderable/RenderContext;)Ljava/awt/image/RenderedImage;,37,java/awt/geom/Rectangle2D.intersect:(Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;)V
org/apache/batik/ext/awt/image/renderable/SpecularLightingRable8Bit.createRendering:(Ljava/awt/image/renderable/RenderContext;)Ljava/awt/image/RenderedImage;,27,java/awt/geom/Rectangle2D.intersect:(Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;)V
org/apache/batik/ext/awt/image/renderable/TurbulenceRable8Bit.createRendering:(Ljava/awt/image/renderable/RenderContext;)Ljava/awt/image/RenderedImage;,45,java/awt/geom/Rectangle2D.intersect:(Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;)V
org/apache/batik/ext/awt/image/renderable/AbstractRable.getBounds2D:()Ljava/awt/geom/Rectangle2D;,74,java/awt/geom/Rectangle2D.union:(Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;)V
org/apache/batik/ext/awt/geom/SegmentList.getBounds2D:()Ljava/awt/geom/Rectangle2D;,68,java/awt/geom/Rectangle2D.union:(Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;)V
org/apache/batik/gvt/CompositeGraphicsNode.getPrimitiveBounds:()Ljava/awt/geom/Rectangle2D;,157,java/awt/geom/Rectangle2D.add:(Ljava/awt/geom/Rectangle2D;)V
org/apache/batik/gvt/CompositeGraphicsNode.getTransformedPrimitiveBounds:(Ljava/awt/geom/AffineTransform;)Ljava/awt/geom/Rectangle2D;,129,java/awt/geom/Rectangle2D.add:(Ljava/awt/geom/Rectangle2D;)V
org/apache/batik/gvt/CompositeGraphicsNode.getGeometryBounds:()Ljava/awt/geom/Rectangle2D;,95,java/awt/geom/Rectangle2D.add:(Ljava/awt/geom/Rectangle2D;)V
org/apache/batik/gvt/filter/GraphicsNodeRable8Bit.createRendering:(Ljava/awt/image/renderable/RenderContext;)Ljava/awt/image/RenderedImage;,78,java/awt/geom/Rectangle2D.equals:(Ljava/lang/Object;)Z
org/apache/batik/parser/AWTPathProducer.arcRel:(FFFZZFF)V,45,org/apache/batik/ext/awt/geom/ExtendedGeneralPath.arcTo:(FFFZZFF)V
org/apache/batik/parser/AWTPathProducer.arcAbs:(FFFZZFF)V,35,org/apache/batik/ext/awt/geom/ExtendedGeneralPath.arcTo:(FFFZZFF)V
org/apache/batik/gvt/MarkerShapePainter.computeOutSlope:([DI[DI)[D,164,org/apache/batik/ext/awt/geom/ExtendedGeneralPath.computeArc:(DDDDDZZDD)Ljava/awt/geom/Arc2D;
org/apache/batik/ext/awt/geom/ExtendedGeneralPath.arcTo:(FFFZZFF)V,78,org/apache/batik/ext/awt/geom/ExtendedGeneralPath.computeArc:(DDDDDZZDD)Ljava/awt/geom/Arc2D;
org/apache/batik/bridge/BridgeContext.putBridge:(Lorg/apache/batik/bridge/Bridge;)V,8,org/apache/batik/bridge/SVGSetElementBridge.getLocalName:()Ljava/lang/String;
org/apache/batik/parser/AWTPathProducer.movetoRel:(FF)V,36,org/apache/batik/ext/awt/geom/ExtendedGeneralPath.moveTo:(FF)V
org/apache/batik/parser/AWTPathProducer.movetoAbs:(FF)V,26,org/apache/batik/ext/awt/geom/ExtendedGeneralPath.moveTo:(FF)V
org/apache/batik/ext/awt/geom/ExtendedGeneralPath.arcTo:(FFFZZFF)V,17,org/apache/batik/ext/awt/geom/ExtendedGeneralPath.lineTo:(FF)V
org/apache/batik/parser/AWTPathProducer.linetoRel:(FF)V,36,org/apache/batik/ext/awt/geom/ExtendedGeneralPath.lineTo:(FF)V
org/apache/batik/parser/AWTPathProducer.linetoAbs:(FF)V,26,org/apache/batik/ext/awt/geom/ExtendedGeneralPath.lineTo:(FF)V
org/apache/batik/parser/AWTPathProducer.curvetoQuadraticSmoothRel:(FF)V,58,org/apache/batik/ext/awt/geom/ExtendedGeneralPath.quadTo:(FFFF)V
org/apache/batik/parser/AWTPathProducer.curvetoQuadraticSmoothAbs:(FF)V,48,org/apache/batik/ext/awt/geom/ExtendedGeneralPath.quadTo:(FFFF)V
org/apache/batik/parser/AWTPathProducer.closePath:()V,4,org/apache/batik/ext/awt/geom/ExtendedGeneralPath.closePath:()V
org/apache/batik/ext/awt/geom/ExtendedGeneralPath.arcTo:(FFFZZFF)V,22,org/apache/batik/ext/awt/geom/ExtendedGeneralPath.checkMoveTo:()V
org/apache/batik/parser/AWTPathProducer.closePath:()V,11,org/apache/batik/ext/awt/geom/ExtendedGeneralPath.getCurrentPoint:()Ljava/awt/geom/Point2D;
org/apache/batik/gvt/ShapeNode.getGeometryBounds:()Ljava/awt/geom/Rectangle2D;,22,org/apache/batik/ext/awt/geom/ExtendedGeneralPath.getBounds2D:()Ljava/awt/geom/Rectangle2D;
org/apache/batik/ext/awt/geom/ExtendedGeneralPath.arcTo:(FFFZZFF)V,131,org/apache/batik/ext/awt/geom/ExtendedGeneralPath.makeRoom:(I)V
org/apache/batik/gvt/AbstractGraphicsNode.paint:(Ljava/awt/Graphics2D;)V,379,org/apache/batik/gvt/filter/MaskRable8Bit.getSource:()Lorg/apache/batik/ext/awt/image/renderable/Filter;
org/apache/batik/gvt/AbstractGraphicsNode.paint:(Ljava/awt/Graphics2D;)V,472,org/apache/batik/gvt/filter/MaskRable8Bit.getBounds2D:()Ljava/awt/geom/Rectangle2D;
org/apache/batik/gvt/AbstractGraphicsNode.getBounds:()Ljava/awt/geom/Rectangle2D;,101,org/apache/batik/gvt/filter/MaskRable8Bit.getBounds2D:()Ljava/awt/geom/Rectangle2D;
org/apache/batik/gvt/AbstractGraphicsNode.getTransformedBounds:(Ljava/awt/geom/AffineTransform;)Ljava/awt/geom/Rectangle2D;,110,org/apache/batik/gvt/filter/MaskRable8Bit.getBounds2D:()Ljava/awt/geom/Rectangle2D;
org/apache/batik/bridge/SVGFontFace.<init>:(Lorg/w3c/dom/Element;Ljava/util/List;Ljava/lang/String;FLjava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;FLjava/lang/String;FFFFFFFF)V,33,org/apache/batik/bridge/FontFace.<init>:(Ljava/util/List;Ljava/lang/String;FLjava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;FLjava/lang/String;FFFFFFFF)V
org/apache/batik/bridge/SVGFeImageElementBridge.createFilter:(Lorg/apache/batik/bridge/BridgeContext;Lorg/w3c/dom/Element;Lorg/w3c/dom/Element;Lorg/apache/batik/gvt/GraphicsNode;Lorg/apache/batik/ext/awt/image/renderable/Filter;Ljava/awt/geom/Rectangle2D;Ljava/util/Map;)Lorg/apache/batik/ext/awt/image/renderable/Filter;,8,java/lang/String.length:()I
org/apache/batik/bridge/SVGFeImageElementBridge.createFilter:(Lorg/apache/batik/bridge/BridgeContext;Lorg/w3c/dom/Element;Lorg/w3c/dom/Element;Lorg/apache/batik/gvt/GraphicsNode;Lorg/apache/batik/ext/awt/image/renderable/Filter;Ljava/awt/geom/Rectangle2D;Ljava/util/Map;)Lorg/apache/batik/ext/awt/image/renderable/Filter;,271,java/lang/String.length:()I
org/apache/batik/bridge/AbstractSVGGradientElementBridge.extractStop:(Lorg/w3c/dom/Element;FLorg/apache/batik/bridge/BridgeContext;)Ljava/util/List;,32,java/lang/String.length:()I
org/apache/batik/bridge/URIResolver.getNode:(Ljava/lang/String;Lorg/w3c/dom/Element;)Lorg/w3c/dom/Node;,172,java/lang/String.length:()I
org/apache/batik/bridge/URIResolver.getNode:(Ljava/lang/String;Lorg/w3c/dom/Element;)Lorg/w3c/dom/Node;,177,java/lang/String.length:()I
org/apache/batik/dom/AbstractAttrNS.<init>:(Ljava/lang/String;Ljava/lang/String;Lorg/apache/batik/dom/AbstractDocument;)V,11,java/lang/String.length:()I
org/apache/batik/dom/AbstractNode.addEventListenerNS:(Ljava/lang/String;Ljava/lang/String;Lorg/w3c/dom/events/EventListener;ZLjava/lang/Object;)V,17,java/lang/String.length:()I
org/apache/batik/util/ParsedURLData.hashCode:()I,50,java/lang/String.length:()I
org/apache/batik/bridge/SVGUtilities.getChainableAttributeNS:(Lorg/w3c/dom/Element;Ljava/lang/String;Ljava/lang/String;Lorg/apache/batik/bridge/BridgeContext;)Ljava/lang/String;,31,java/lang/String.length:()I
org/apache/batik/bridge/SVGUtilities.getChainableAttributeNS:(Lorg/w3c/dom/Element;Ljava/lang/String;Ljava/lang/String;Lorg/apache/batik/bridge/BridgeContext;)Ljava/lang/String;,49,java/lang/String.length:()I
org/apache/batik/dom/AbstractElement$NamedNodeHashMap.getNamedItemNS:(Ljava/lang/String;Ljava/lang/String;)Lorg/w3c/dom/Node;,5,java/lang/String.length:()I
org/apache/batik/dom/ExtensibleDOMImplementation.createElementNS:(Lorg/apache/batik/dom/AbstractDocument;Ljava/lang/String;Ljava/lang/String;)Lorg/w3c/dom/Element;,5,java/lang/String.length:()I
org/apache/batik/dom/AbstractElementNS.<init>:(Ljava/lang/String;Ljava/lang/String;Lorg/apache/batik/dom/AbstractDocument;)V,11,java/lang/String.length:()I
org/apache/batik/bridge/SVGFilterElementBridge.buildFilterPrimitives:(Lorg/w3c/dom/Element;Ljava/awt/geom/Rectangle2D;Lorg/w3c/dom/Element;Lorg/apache/batik/gvt/GraphicsNode;Lorg/apache/batik/ext/awt/image/renderable/Filter;Ljava/util/Map;Lorg/apache/batik/bridge/BridgeContext;)Lorg/apache/batik/ext/awt/image/renderable/Filter;,42,java/lang/String.length:()I
org/apache/batik/bridge/SVGUseElementBridge.buildCompositeGraphicsNode:(Lorg/apache/batik/bridge/BridgeContext;Lorg/w3c/dom/Element;Lorg/apache/batik/gvt/CompositeGraphicsNode;)Lorg/apache/batik/gvt/CompositeGraphicsNode;,20,java/lang/String.length:()I
org/apache/batik/dom/AbstractElement.getAttributeNS:(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,15,java/lang/String.length:()I
org/apache/batik/dom/AbstractElement.setAttributeNS:(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,20,java/lang/String.length:()I
org/apache/batik/dom/AbstractElement.getAttributeNodeNS:(Ljava/lang/String;Ljava/lang/String;)Lorg/w3c/dom/Attr;,5,java/lang/String.length:()I
org/apache/batik/bridge/SVGPatternElementBridge.extractPatternContent:(Lorg/w3c/dom/Element;Lorg/apache/batik/bridge/BridgeContext;)Lorg/apache/batik/gvt/RootGraphicsNode;,28,java/lang/String.length:()I
org/apache/batik/dom/AbstractParentNode.getElementsByTagNameNS:(Ljava/lang/String;Ljava/lang/String;)Lorg/w3c/dom/NodeList;,13,java/lang/String.length:()I
org/apache/batik/dom/util/SAXDocumentFactory.startElement:(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/xml/sax/Attributes;)V,118,java/lang/String.length:()I
org/apache/batik/dom/util/SAXDocumentFactory.startElement:(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/xml/sax/Attributes;)V,188,java/lang/String.length:()I
org/apache/batik/dom/util/SAXDocumentFactory.startElement:(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/xml/sax/Attributes;)V,236,java/lang/String.length:()I
org/apache/batik/dom/util/SAXDocumentFactory.startElement:(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/xml/sax/Attributes;)V,289,java/lang/String.length:()I
org/apache/batik/dom/svg/AbstractElement.fireDOMAttrModifiedEvent:(Ljava/lang/String;Lorg/w3c/dom/Attr;Ljava/lang/String;Ljava/lang/String;S)V,53,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/dom/svg/AbstractElement.fireDOMAttrModifiedEvent:(Ljava/lang/String;Lorg/w3c/dom/Attr;Ljava/lang/String;Ljava/lang/String;S)V,122,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/dom/svg12/SVG12DOMImplementation.createElementNS:(Lorg/apache/batik/dom/AbstractDocument;Ljava/lang/String;Ljava/lang/String;)Lorg/w3c/dom/Element;,32,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/dom/svg12/SVG12DOMImplementation.createElementNS:(Lorg/apache/batik/dom/AbstractDocument;Ljava/lang/String;Ljava/lang/String;)Lorg/w3c/dom/Element;,74,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/dom/svg/SVGOMElement.getNodeName:()Ljava/lang/String;,13,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/dom/svg/SVGOMElement.setPrefix:(Ljava/lang/String;)V,48,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/dom/AbstractAttrNS.<init>:(Ljava/lang/String;Ljava/lang/String;Lorg/apache/batik/dom/AbstractDocument;)V,51,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/dom/AbstractAttrNS.<init>:(Ljava/lang/String;Ljava/lang/String;Lorg/apache/batik/dom/AbstractDocument;)V,60,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/dom/AbstractAttrNS.<init>:(Ljava/lang/String;Ljava/lang/String;Lorg/apache/batik/dom/AbstractDocument;)V,70,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/dom/AbstractAttrNS.<init>:(Ljava/lang/String;Ljava/lang/String;Lorg/apache/batik/dom/AbstractDocument;)V,79,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/dom/AbstractAttrNS.<init>:(Ljava/lang/String;Ljava/lang/String;Lorg/apache/batik/dom/AbstractDocument;)V,126,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/dom/AbstractAttrNS.<init>:(Ljava/lang/String;Ljava/lang/String;Lorg/apache/batik/dom/AbstractDocument;)V,135,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/util/ParsedURLData.equals:(Ljava/lang/Object;)Z,66,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/util/ParsedURLData.equals:(Ljava/lang/Object;)Z,107,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/util/ParsedURLData.equals:(Ljava/lang/Object;)Z,148,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/util/ParsedURLData.equals:(Ljava/lang/Object;)Z,189,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/util/ParsedURLData.sameFile:(Lorg/apache/batik/util/ParsedURLData;)Z,44,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/util/ParsedURLData.sameFile:(Lorg/apache/batik/util/ParsedURLData;)Z,76,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/util/ParsedURLData.sameFile:(Lorg/apache/batik/util/ParsedURLData;)Z,108,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/bridge/SVGMarkerElementBridge.createMarker:(Lorg/apache/batik/bridge/BridgeContext;Lorg/w3c/dom/Element;Lorg/w3c/dom/Element;)Lorg/apache/batik/gvt/Marker;,227,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/bridge/BridgeContext.putBridge:(Ljava/lang/String;Ljava/lang/String;Lorg/apache/batik/bridge/Bridge;)V,7,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/bridge/BridgeContext.putBridge:(Ljava/lang/String;Ljava/lang/String;Lorg/apache/batik/bridge/Bridge;)V,20,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/util/DoublyIndexedTable$Entry.match:(Ljava/lang/Object;Ljava/lang/Object;)Z,12,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/util/DoublyIndexedTable$Entry.match:(Ljava/lang/Object;Ljava/lang/Object;)Z,38,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/util/ParsedURLDataProtocolHandler$DataParsedURLData.openStreamInternal:(Ljava/lang/String;Ljava/util/Iterator;Ljava/util/Iterator;)Ljava/io/InputStream;,17,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/bridge/SVGFontFace.getFontFamily:(Lorg/apache/batik/bridge/BridgeContext;)Lorg/apache/batik/gvt/font/GVTFontFamily;,28,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/bridge/SVGFontFace.getFontFamily:(Lorg/apache/batik/bridge/BridgeContext;)Lorg/apache/batik/gvt/font/GVTFontFamily;,42,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/dom/util/HashTable.get:(Ljava/lang/Object;)Ljava/lang/Object;,72,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/dom/util/HashTable.put:(Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;,74,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/dom/AbstractParentNode$ElementsByTagNameNS.initialize:(Lorg/w3c/dom/Node;)V,60,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/dom/AbstractParentNode$ElementsByTagNameNS.initialize:(Lorg/w3c/dom/Node;)V,71,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/dom/AbstractParentNode$ElementsByTagNameNS.nsMatch:(Ljava/lang/String;Ljava/lang/String;)Z,23,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/dom/AbstractParentNode$ElementsByTagNameNS.nsMatch:(Ljava/lang/String;Ljava/lang/String;)Z,33,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/dom/AbstractElement$Entry.match:(Ljava/lang/String;Ljava/lang/String;)Z,12,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/dom/AbstractElement$Entry.match:(Ljava/lang/String;Ljava/lang/String;)Z,31,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/util/SoftDoublyIndexedTable$Entry.match:(Ljava/lang/Object;Ljava/lang/Object;)Z,12,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/util/SoftDoublyIndexedTable$Entry.match:(Ljava/lang/Object;Ljava/lang/Object;)Z,38,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/dom/AbstractElementNS.<init>:(Ljava/lang/String;Ljava/lang/String;Lorg/apache/batik/dom/AbstractDocument;)V,43,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/dom/AbstractElementNS.<init>:(Ljava/lang/String;Ljava/lang/String;Lorg/apache/batik/dom/AbstractDocument;)V,52,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/dom/svg/SVGOMDocument.isId:(Lorg/w3c/dom/Attr;)Z,17,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/dom/svg/SVGOMDocument.isId:(Lorg/w3c/dom/Attr;)Z,29,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/css/engine/CSSEngine.<init>:(Lorg/w3c/dom/Document;Lorg/apache/batik/util/ParsedURL;Lorg/apache/batik/css/parser/ExtendedParser;[Lorg/apache/batik/css/engine/value/ValueManager;[Lorg/apache/batik/css/engine/value/ShorthandManager;[Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;ZLjava/lang/String;Lorg/apache/batik/css/engine/CSSContext;)V,227,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/css/engine/CSSEngine.<init>:(Lorg/w3c/dom/Document;Lorg/apache/batik/util/ParsedURL;Lorg/apache/batik/css/parser/ExtendedParser;[Lorg/apache/batik/css/engine/value/ValueManager;[Lorg/apache/batik/css/engine/value/ShorthandManager;[Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;ZLjava/lang/String;Lorg/apache/batik/css/engine/CSSContext;)V,251,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/css/engine/CSSEngine.<init>:(Lorg/w3c/dom/Document;Lorg/apache/batik/util/ParsedURL;Lorg/apache/batik/css/parser/ExtendedParser;[Lorg/apache/batik/css/engine/value/ValueManager;[Lorg/apache/batik/css/engine/value/ShorthandManager;[Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;ZLjava/lang/String;Lorg/apache/batik/css/engine/CSSContext;)V,275,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/bridge/SVGFontFaceElementBridge.getFontFaceSrcs:(Lorg/w3c/dom/Element;)Ljava/util/List;,31,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/bridge/SVGFontFaceElementBridge.getFontFaceSrcs:(Lorg/w3c/dom/Element;)Ljava/util/List;,45,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/bridge/SVGFontFaceElementBridge.getFontFaceSrcs:(Lorg/w3c/dom/Element;)Ljava/util/List;,116,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/bridge/SVGFontFaceElementBridge.getFontFaceSrcs:(Lorg/w3c/dom/Element;)Ljava/util/List;,134,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/bridge/SVGTextElementBridge.isTextChild:(Lorg/w3c/dom/Element;)Z,8,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/bridge/SVGTextElementBridge.isTextChild:(Lorg/w3c/dom/Element;)Z,26,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/bridge/SVGTextElementBridge.isTextChild:(Lorg/w3c/dom/Element;)Z,35,java/lang/String.equals:(Ljava/lang/Object;)Z
org/apache/batik/bridge/SVGTextElementBridge.isTextChild:(Lorg/w3c/dom/Element;)Z,44,java/lang/String.equals:(Ljava/lang/Object;)Z
